City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,kanniyakumari,8.0833,77.5667,28.06,77,28,3.0,IN,1681413594
280,kiama,-34.6833,150.8667,17.22,93,40,1.34,AU,1681413595
281,dongying,37.4564,118.4856,17.89,77,95,0.89,CN,1681413595
282,cockburn town,21.4612,-71.1419,25.89,76,91,5.6,TC,1681413487
283,gladstone,-23.85,151.25,15.96,59,0,1.54,AU,1681413595
284,tabou,4.423,-7.3528,27.69,81,16,3.8,CI,1681413595
285,torbay,47.6666,-52.7314,2.99,96,100,5.14,CA,1681413595
286,kortkeros,61.8106,51.5806,-8.0,90,8,2.85,RU,1681413596
287,qianan,44.9932,124.0581,3.32,37,2,1.94,CN,1681413596
288,pareora,-44.4871,171.2132,12.88,97,100,5.62,NZ,1681413596
289,longyearbyen,78.2186,15.6401,-0.09,86,75,2.06,SJ,1681413596
290,santa fe,-31.6333,-60.7,21.67,50,91,4.02,AR,1681413316
291,fare,-16.7,-151.0167,27.42,69,15,4.56,PF,1681413597
292,moose factory,51.2585,-80.6094,6.0,65,75,6.69,CA,1681413597
293,takoradi,4.8845,-1.7554,27.68,81,3,4.04,GH,1681413342
294,malakal,9.5334,31.6605,32.25,15,89,2.03,SS,1681413597
295,grand gaube,-20.0064,57.6608,25.21,84,0,1.11,MU,1681413598
296,tijucas,-27.2414,-48.6336,28.26,70,0,5.05,BR,1681413598
297,sao filipe,14.8961,-24.4956,23.3,78,93,2.9,CV,1681413598
298,yulara,-25.2406,130.9889,24.78,43,100,4.42,AU,1681413598
299,melo,-32.3667,-54.1833,21.35,33,100,2.46,UY,1681413598
300,kingisepp,59.3733,28.6134,6.06,68,100,5.44,RU,1681413599
301,chicama,-7.8447,-79.1469,28.72,64,98,4.57,PE,1681413599
302,tambacounda,13.7539,-13.7586,40.03,18,0,4.12,SN,1681413599
303,constitucion,-35.3333,-72.4167,16.8,70,64,3.1,CL,1681413599
304,hamilton,39.1834,-84.5333,27.89,27,0,2.57,US,1681413556
305,macae,-22.3708,-41.7869,27.89,76,15,3.6,BR,1681412948
306,mananjary,-21.2167,48.3333,24.21,83,99,0.34,MG,1681413600
307,makakilo city,21.3469,-158.0858,26.18,63,0,5.14,US,1681413600
308,hailar,49.2,119.7,-1.85,67,0,1.87,CN,1681413600
309,shingu,33.7333,135.9833,11.23,68,100,2.14,JP,1681413600
310,port augusta,-32.5,137.7667,14.46,63,9,2.18,AU,1681413601
311,mormugao,15.4,73.8,27.41,82,98,1.72,IN,1681413601
312,alugan,12.2188,125.4808,25.37,90,29,2.19,PH,1681413601
313,harper,4.375,-7.7169,27.7,79,40,3.83,LR,1681413601
314,buritis,-15.6178,-46.4233,29.26,55,99,1.27,BR,1681413602
315,chimoio,-19.1164,33.4833,21.92,83,20,0.97,MZ,1681413602
316,hofn,64.2539,-15.2082,6.34,76,100,6.46,IS,1681413602
317,kaitangata,-46.2817,169.8464,14.96,73,98,5.62,NZ,1681413602
318,sao gabriel da cachoeira,-0.1303,-67.0892,32.89,66,40,1.03,BR,1681413603
319,ahuimanu,21.4447,-157.8378,26.84,71,100,5.14,US,1681413603
320,ballina,-28.8667,153.5667,13.77,83,52,4.87,AU,1681413604
321,port-gentil,-0.7193,8.7815,27.98,89,40,2.57,GA,1681413334
322,la ronge,55.1001,-105.2842,10.12,31,20,4.12,CA,1681413604
323,chapais,49.7834,-74.8492,16.88,92,100,5.74,CA,1681413604
324,suoyarvi,62.0833,32.35,-4.04,85,12,4.34,RU,1681413604
325,gboko,7.3179,8.9951,34.19,36,0,2.74,NG,1681413605
326,margate,51.3813,1.3862,7.95,69,25,1.34,GB,1681413605
327,gravelbourg,49.8834,-106.5512,1.15,68,100,5.34,CA,1681413605
328,lamar,33.6668,-95.5836,24.38,49,75,2.06,US,1681413605
329,karwar,14.8,74.1333,26.3,85,97,0.2,IN,1681413605
330,chufarovo,54.0963,47.3367,7.4,64,100,11.43,RU,1681413606
331,nantucket,41.2835,-70.0995,24.08,55,0,6.17,US,1681413606
332,oktyabrskoye,43.0645,44.7417,8.08,87,100,3.0,RU,1681413606
333,san javier,37.8063,-0.8374,20.32,62,0,3.09,ES,1681413606
334,payson,40.0444,-111.7321,4.34,78,100,10.29,US,1681413607
335,nemuro,43.3236,145.575,4.28,82,0,9.6,JP,1681413607
336,zhicheng,30.2956,111.5047,21.15,88,100,1.56,CN,1681413607
337,bandarbeyla,9.4942,50.8122,28.51,75,89,3.96,SO,1681413607
338,mount gambier,-37.8333,140.7667,11.63,95,3,2.08,AU,1681413608
339,puerto leguizamo,-0.1934,-74.7819,30.27,68,95,0.84,CO,1681413608
340,gimli,50.6336,-96.9907,4.01,65,100,6.69,CA,1681413493
341,broken hill,-31.95,141.4333,12.35,81,1,1.66,AU,1681413609
342,san policarpo,12.1791,125.5072,25.62,90,28,2.27,PH,1681413609
343,sorong,-0.8833,131.25,27.39,82,69,4.93,ID,1681413609
344,aquin,18.2833,-73.4,27.66,69,60,3.14,HT,1681413609
345,presevo,42.3092,21.6492,15.22,73,100,2.61,RS,1681413609
346,vila franca do campo,37.7167,-25.4333,17.23,79,55,3.3,PT,1681413610
347,tacoronte,28.4769,-16.4102,17.41,74,20,6.69,ES,1681413610
348,anshun,26.25,105.9333,17.37,92,70,2.01,CN,1681413610
349,muros,42.7762,-9.0603,13.38,88,100,6.94,ES,1681413611
350,port hardy,50.6996,-127.4199,7.1,70,100,4.12,CA,1681413333
351,quatre cocos,-20.2078,57.7625,25.05,81,0,1.0,MU,1681413611
352,seoul,37.5683,126.9778,10.76,58,0,3.09,KR,1681413611
353,kentau,43.5206,68.5094,22.18,26,68,3.76,KZ,1681413612
354,myitkyina,25.3833,97.4,21.97,34,0,0.79,MM,1681413612
355,vanimo,-2.6741,141.3028,24.9,87,84,2.44,PG,1681413612
356,goderich,43.7501,-81.7165,23.18,38,7,6.17,CA,1681413613
357,miri,4.4148,114.0089,25.24,85,100,0.92,MY,1681413483
358,pathalgaon,22.5667,83.4667,28.17,19,97,1.28,IN,1681413613
359,amarkantak,22.6667,81.75,24.79,25,70,1.95,IN,1681413612
360,sayansk,54.1088,102.1648,-3.58,58,70,4.15,RU,1681413614
361,bulgan,48.8125,103.5347,-7.36,67,11,0.92,MN,1681413614
362,semme,46.1963,1.5007,5.23,97,100,3.67,FR,1681413614
363,norman wells,65.282,-126.8329,-10.98,73,100,3.6,CA,1681413615
364,bilibino,68.0546,166.4372,-23.57,98,86,1.45,RU,1681413615
365,mbanza-ngungu,-5.25,14.8667,21.37,85,22,1.05,CD,1681413615
366,deming,32.2687,-107.7586,25.94,9,0,9.26,US,1681413615
367,sao felix do xingu,-6.6447,-51.995,29.59,69,67,0.93,BR,1681413616
368,salinopolis,-0.6136,-47.3561,28.61,73,94,3.93,BR,1681413616
369,linguere,15.3953,-15.1193,37.04,23,84,5.63,SN,1681413616
370,kropotkin,45.4375,40.5756,9.22,81,100,10.69,RU,1681413616
371,praya,14.9215,-23.5087,25.3,61,81,7.2,CV,1681413616
372,sibolga,1.7427,98.7792,24.68,91,58,1.25,ID,1681413616
373,goure,13.9835,10.2704,28.63,12,39,4.12,NE,1681413617
374,kavaratti,10.5669,72.642,28.76,74,100,2.83,IN,1681413617
375,kasongo,-4.45,26.6667,21.52,97,78,1.26,CD,1681413617
376,sept-iles,50.2001,-66.3821,5.0,71,75,2.57,CA,1681413617
377,robore,-18.3333,-59.75,33.05,58,40,7.72,BO,1681413618
378,aleksandrov gay,50.147,48.5704,14.27,69,100,12.18,RU,1681413618
379,laguna,38.421,-121.4238,17.4,31,0,6.17,US,1681413618
380,calvinia,-31.4707,19.776,13.23,86,68,3.42,ZA,1681413619
381,arlit,18.7369,7.3853,31.07,10,5,2.59,NE,1681413578
382,beloha,-25.1667,45.05,21.08,87,15,3.5,MG,1681413620
383,khasan,42.4308,130.6434,6.45,58,4,2.5,RU,1681413621
384,havoysund,70.9963,24.6622,2.13,76,9,3.99,NO,1681413621
385,sulangan,11.1373,123.7228,27.76,74,7,1.33,PH,1681413621
386,byron bay,-28.65,153.6167,13.73,82,20,5.16,AU,1681413622
387,daru,-9.0763,143.2092,24.52,88,87,1.6,PG,1681413622
388,ambikapur,23.1167,83.2,26.31,21,99,0.78,IN,1681413552
389,ayan,56.45,138.1667,-4.68,67,100,5.35,RU,1681413622
390,santa rosa,14.3122,121.1114,23.99,96,100,1.25,PH,1681412987
391,cloquet,46.7216,-92.4594,16.66,33,0,6.69,US,1681413623
392,saint-louis,16.3333,-15.0,35.72,26,49,3.81,SN,1681413623
393,kotli loharan,32.5883,74.4932,26.94,48,99,1.79,PK,1681413623
394,porto de moz,-1.7483,-52.2383,27.95,86,100,1.04,BR,1681413624
395,labuhan,-6.8844,112.2051,25.12,86,76,5.06,ID,1681413368
396,lebedinyy,58.5167,125.5167,-10.09,99,100,0.78,RU,1681413624
397,meulaboh,4.1363,96.1285,25.5,86,100,1.33,ID,1681413624
398,rabo de peixe,37.8,-25.5833,16.73,82,20,4.12,PT,1681413625
399,kysyl-syr,63.8986,122.7617,-16.62,99,92,0.83,RU,1681413625
400,san carlos de bariloche,-41.1456,-71.3082,10.86,58,75,2.06,AR,1681413622
401,pachino,36.7186,15.0907,15.88,78,100,6.78,IT,1681413626
402,vagay,57.9375,69.0217,-9.31,65,60,5.07,RU,1681413626
403,katiola,8.1333,-5.1,31.07,39,11,1.22,CI,1681413626
404,baker city,44.7749,-117.8344,6.84,44,0,4.12,US,1681413626
405,abu zabad,12.35,29.25,27.94,13,0,4.5,SD,1681413626
406,kirkwall,58.9848,-2.9587,6.03,87,75,2.57,GB,1681413627
407,marau,-28.4492,-52.2,23.97,72,100,2.05,BR,1681413627
408,vitim,59.4511,112.5578,-16.88,99,53,1.4,RU,1681413627
409,comodoro rivadavia,-45.8667,-67.5,9.92,50,0,2.57,AR,1681413351
410,morant bay,17.8815,-76.4093,30.39,67,36,4.9,JM,1681413628
411,nalvo,16.8096,120.5108,24.2,89,100,0.68,PH,1681413628
412,vanavara,60.34,102.2797,-2.56,85,100,5.39,RU,1681413628
413,cicero dantas,-10.6,-38.3833,26.07,71,100,5.06,BR,1681413572
414,sobolevo,54.4299,31.8996,10.09,66,100,2.89,RU,1681413628
415,lyman,48.9884,37.8023,9.01,94,100,2.92,UA,1681413629
416,champerico,14.3,-91.9167,33.3,59,18,5.66,GT,1681413629
417,talcahuano,-36.7167,-73.1167,15.82,82,100,3.6,CL,1681413630
418,aykhal,66.0,111.5,-15.53,100,100,3.98,RU,1681413630
419,sembe,1.6481,14.5806,23.64,87,68,1.07,CG,1681413630
420,ribeira grande,38.5167,-28.7,17.65,88,75,5.81,PT,1681413630
421,sola,-13.8833,167.55,27.36,77,100,3.37,VU,1681413631
422,yumen,40.2833,97.2,6.64,34,100,5.21,CN,1681413631
423,oyama,36.3,139.8,16.99,65,6,1.33,JP,1681413632
424,saint-pierre,-21.3393,55.4781,25.82,78,20,2.06,RE,1681413632
425,korla,41.7597,86.1469,12.63,33,3,2.36,CN,1681413632
426,dauriya,49.9333,116.8667,0.13,52,88,3.27,RU,1681413632
427,lata,40.1629,-8.3327,13.93,73,89,3.35,PT,1681413633
428,mahanje,-9.9333,35.3333,18.48,97,96,0.32,TZ,1681413633
429,beringovskiy,63.05,179.3167,-19.43,94,60,2.6,RU,1681413633
430,aracaju,-10.9111,-37.0717,27.97,74,75,5.66,BR,1681413084
431,itarema,-2.9248,-39.9167,26.83,85,100,5.28,BR,1681413633
432,manaia,-39.55,174.1333,14.49,93,100,4.06,NZ,1681413633
433,zharkent,44.1628,80.0,14.06,29,19,2.48,KZ,1681413634
434,kosh-agach,50.0,88.6667,-11.83,86,11,1.11,RU,1681413634
435,bhum,18.4667,75.6667,28.59,39,100,7.0,IN,1681413635
436,mazamari,-11.3258,-74.5308,30.86,53,89,1.5,PE,1681413635
437,dehloran,32.6941,47.2679,17.65,47,30,2.54,IR,1681413635
438,rockport,28.0206,-97.0544,27.24,64,0,6.17,US,1681412995
439,mezen,65.8522,44.24,-15.57,97,11,0.67,RU,1681413636
440,namibe,-15.1961,12.1522,23.45,72,57,5.67,AO,1681413636
441,grand-santi,4.25,-54.3833,28.31,82,100,1.61,GF,1681413636
442,zheshart,62.0731,49.5733,-9.88,85,8,3.06,RU,1681413636
443,bindi,9.9167,-11.45,33.92,20,65,1.65,SL,1681413637
444,iqaluit,63.7506,-68.5145,-7.15,79,100,1.34,CA,1681413637
445,campos,-21.75,-41.3,29.03,61,20,7.72,BR,1681413538
446,carbonia,39.1672,8.5222,12.78,70,24,6.22,IT,1681413526
447,fengzhen,40.4394,113.1536,6.33,32,100,5.99,CN,1681413637
448,datia,25.6667,78.4667,31.25,19,93,3.36,IN,1681413637
449,mackenzie,55.2999,-123.1698,1.12,75,100,2.57,CA,1681413638
450,ascension,30.2169,-90.9001,21.22,58,75,3.6,US,1681413638
451,cedar city,37.6775,-113.0619,15.78,33,75,0.0,US,1681413543
452,buzmeyin,38.0507,58.2056,24.85,36,100,10.29,TM,1681413638
453,awbari,26.5921,12.7805,23.42,10,2,5.13,LY,1681413638
454,isangel,-19.55,169.2667,26.21,88,100,3.84,VU,1681413639
455,ulcinj,41.9294,19.2244,16.12,78,51,2.5,ME,1681413639
456,hobyo,5.3505,48.5268,28.69,72,90,5.39,SO,1681413639
457,huarmey,-10.0681,-78.1522,27.36,70,42,5.87,PE,1681413639
458,shalya,57.2471,58.7298,-5.55,67,100,5.38,RU,1681413639
459,puerto del rosario,28.5004,-13.8627,19.86,73,20,10.8,ES,1681413640
460,yarmouth,41.7057,-70.2286,28.41,51,0,6.17,US,1681413640
461,cuamba,-14.8031,36.5372,19.83,97,70,0.92,MZ,1681413640
462,pasighat,28.0667,95.3333,22.75,55,15,1.65,IN,1681413640
463,qandala,11.472,49.8728,29.58,68,39,4.64,SO,1681413641
464,mayo,38.8876,-76.5119,31.95,27,0,4.63,US,1681413641
465,ust-omchug,61.15,149.6333,-20.75,91,100,2.14,RU,1681413641
466,beisfjord,68.3751,17.5988,7.03,67,4,4.66,NO,1681413641
467,murwillumbah,-28.3167,153.4,14.01,82,0,0.0,AU,1681413642
468,sao miguel,-5.4667,-35.3667,29.43,75,85,6.47,BR,1681413077
469,kahului,20.8947,-156.47,24.36,69,40,7.2,US,1681413642
470,taseyevo,57.2169,94.8978,1.39,88,98,4.31,RU,1681413642
471,jaten,-7.5772,110.8975,23.93,88,100,3.57,ID,1681413642
472,ambovombe,-25.1667,46.0833,22.65,85,34,4.78,MG,1681413643
473,cotonou,6.3654,2.4183,29.99,74,40,5.66,BJ,1681413643
474,beidao,34.5686,105.8933,14.27,43,100,3.84,CN,1681413643
475,marijampole,54.5667,23.35,8.38,95,95,2.86,LT,1681413643
476,nakusp,50.2499,-117.8023,8.19,66,54,1.54,CA,1681413643
477,nizhnevartovsk,60.9344,76.5531,-18.88,78,0,2.0,RU,1681413644
478,povoa de varzim,41.3834,-8.7636,14.26,72,75,2.06,PT,1681413644
479,singaraja,-8.112,115.0882,26.48,84,100,2.05,ID,1681413644
480,oleksandrivka,48.9634,32.2349,8.89,96,100,2.79,UA,1681413644
481,puerto baquerizo moreno,-0.9,-89.6,29.55,79,40,2.57,EC,1681413644
482,roma,43.2128,-75.4557,28.08,30,0,6.17,US,1681413603
483,port hawkesbury,45.6169,-61.3485,12.71,48,0,5.81,CA,1681413590
484,clovis,36.8252,-119.7029,16.45,44,20,4.63,US,1681413645
485,samarai,-10.6167,150.6667,26.92,77,100,4.1,PG,1681413645
486,apartado,7.883,-76.6259,29.68,78,98,3.13,CO,1681413645
487,ormond beach,29.2858,-81.0559,32.28,75,40,5.14,US,1681413389
488,san francisco,37.7749,-122.4194,18.51,40,20,6.17,US,1681413485
489,porto uniao,-26.2381,-51.0783,26.21,45,91,0.92,BR,1681413646
490,darnah,32.767,22.6367,17.29,57,0,2.35,LY,1681413646
491,mogadishu,2.0371,45.3438,28.07,72,100,5.16,SO,1681413646
492,vardo,70.3705,31.1107,-2.01,69,0,11.83,NO,1681413646
493,palmares,-8.6833,-35.5917,27.55,62,75,3.92,BR,1681413646
494,ossora,59.2353,163.0719,-10.57,96,100,2.12,RU,1681413647
495,jiupu,41.0667,122.95,10.89,58,99,2.11,CN,1681413647
496,mukdahan,16.5833,104.5,27.87,62,100,2.04,TH,1681413647
497,pombos,-8.1414,-35.3958,26.64,64,100,4.55,BR,1681413647
498,filingue,14.3521,3.3168,33.61,12,100,2.26,NE,1681413648
499,mount isa,-20.7333,139.5,21.87,33,87,0.0,AU,1681413648
500,deputatskiy,69.3,139.9,-19.23,99,100,0.61,RU,1681413648
501,masuguru,-11.3667,38.4167,22.38,97,50,1.28,TZ,1681413648
502,kolokani,13.5728,-8.0339,33.65,14,100,3.81,ML,1681413648
503,ancud,-41.8697,-73.8203,15.89,55,6,1.2,CL,1681413649
504,tame,6.461,-71.73,35.91,30,100,1.89,CO,1681413649
505,luderitz,-26.6481,15.1594,16.06,70,7,6.36,NA,1681413649
506,cabedelo,-6.9811,-34.8339,29.37,69,95,5.29,BR,1681413649
507,labelle,26.7617,-81.4384,30.59,37,85,6.17,US,1681413650
508,capoeiras,-8.7347,-36.6267,23.59,68,100,4.19,BR,1681413650
509,necochea,-38.5473,-58.7368,13.89,55,100,9.25,AR,1681413650
510,san vicente,-26.6167,-54.1333,19.04,95,100,1.68,AR,1681413650
511,mikhaylovka,50.06,43.2379,11.55,74,100,9.64,RU,1681413650
512,parrita,9.5201,-84.3225,31.34,58,16,3.99,CR,1681413651
513,clarence town,-32.5833,151.7833,19.92,96,98,1.23,AU,1681413651
514,cherskiy,68.75,161.3,-27.25,100,62,1.58,RU,1681413651
515,alofi,-19.0595,-169.9187,26.94,78,98,4.63,NU,1681413651
516,surskoye,54.4821,46.7214,7.02,63,100,8.96,RU,1681413652
517,taujica,15.7,-85.9167,29.73,30,98,3.81,HN,1681413652
518,sivas,39.7916,37.0019,3.35,80,75,3.09,TR,1681413652
519,kathu,7.9178,98.3332,27.9,81,30,4.39,TH,1681413652
520,almaznyy,48.0448,40.045,8.39,91,100,6.75,RU,1681413652
521,beyneu,45.3167,55.2,23.02,43,100,4.91,KZ,1681413653
522,yashkul,46.1711,45.3435,11.28,74,100,13.07,RU,1681413653
523,yamada,39.4667,141.95,7.14,60,7,3.02,JP,1681413653
524,linxia,35.6003,103.2064,4.5,89,100,0.94,CN,1681413653
525,mabaruma,8.2,-59.7833,30.18,58,84,3.9,GY,1681413654
526,tahe,52.3333,124.7333,-3.96,97,100,1.41,CN,1681413654
527,bosaso,11.2842,49.1816,28.94,54,81,3.17,SO,1681413654
528,leh,34.1667,77.5833,-5.43,46,2,1.6,IN,1681413654
529,vysotskoye,45.025,42.9064,8.2,74,100,11.26,RU,1681413654
530,taoudenni,22.6783,-3.9836,31.68,7,7,2.72,ML,1681413655
531,arzgir,45.3728,44.2206,11.42,69,100,11.86,RU,1681413655
532,saint george,37.1041,-113.5841,22.19,28,20,4.12,US,1681413405
533,pemangkat,1.1667,108.9667,25.21,80,5,1.02,ID,1681413655
534,kenai,60.5544,-151.2583,2.05,87,100,5.66,US,1681413655
535,tokonou,9.65,-9.7833,31.4,19,38,1.77,GN,1681413656
536,paciran,-6.8767,112.3761,25.17,86,67,5.15,ID,1681413656
537,cabinda,-5.55,12.2,26.65,79,18,2.33,AO,1681413656
538,puyang,29.4603,119.8861,16.02,93,100,1.07,CN,1681413656
539,carros,43.7894,7.184,11.83,69,40,6.17,FR,1681413656
540,kampot,10.6167,104.1833,27.1,85,100,2.41,KH,1681413656
541,marshall,34.3834,-86.3333,23.17,70,75,5.36,US,1681413656
542,coihaique,-45.5752,-72.0662,16.34,35,0,4.12,CL,1681413657
543,kharan,28.5833,65.4167,29.02,11,0,3.17,PK,1681413657
544,abha,18.2164,42.5053,16.9,82,0,4.12,SA,1681413657
545,aswan,24.0934,32.907,22.61,20,0,3.6,EG,1681413657
546,umm lajj,25.0213,37.2685,21.52,47,0,7.23,SA,1681413657
547,hirara,24.8,125.2833,23.15,94,100,4.12,JP,1681413658
548,chandbali,20.7833,86.7667,28.75,56,0,4.57,IN,1681413658
549,rapid valley,44.0625,-103.1463,9.02,61,0,3.09,US,1681413658
550,quang ngai,15.1167,108.8,24.22,96,41,1.75,VN,1681413658
551,keetmanshoop,-26.5833,18.1333,20.57,20,84,4.79,NA,1681413658
552,moramanga,-18.9333,48.2,18.11,99,100,0.85,MG,1681413659
553,the pas,53.8251,-101.2541,9.01,40,75,2.06,CA,1681413659
554,ocos,14.5094,-92.1933,34.1,60,43,5.21,GT,1681413659
555,henties bay,-22.116,14.2845,15.29,82,0,3.76,NA,1681413659
556,wanning,18.8003,110.3967,24.41,92,79,3.18,CN,1681413659
557,hami,42.8,93.45,11.83,31,100,0.24,CN,1681413660
558,tessaoua,13.7574,7.9874,30.33,12,100,4.14,NE,1681413660
559,vyartsilya,62.1764,30.693,-2.91,85,19,4.22,RU,1681413660
